Timestamp,Filename,Origin (Easting[m],Northing[m],Height[m]),Direction (Easting,Roll(X)[deg],Pitch(Y)[deg],Yaw(Z)[deg],Omega[deg],Phi[deg],Kappa[deg]
399334127.850441,240509_235532581.jpg,487003.466,7039085.278,442.427,-0.967363246,-1.112349179,3.311053981,-165.798277184,-178.106977248,2.931659291,165.717573784
399334128.313242,240509_235533044.jpg,487012.974,7039087.349,442.878,-0.973821804,-1.118750037,3.219819689,-167.375096247,-178.202248472,2.89228166,167.298162999
399334128.786042,240509_235533518.jpg,487022.7,7039089.187,443.275,-0.979246499,-1.273241744,2.906165466,-168.804579614,-178.184704955,2.598755926,168.731021772
399334129.258842,240509_235533992.jpg,487032.429,7039090.771,443.642,-0.984051318,-1.41459662,2.369880453,-170.18372411,-178.200536069,2.089716318,170.121584771
399334129.731642,240509_235534466.jpg,487042.139,7039092.117,443.938,-0.988878573,-1.249511168,2.160420084,-171.91080811,-178.457480283,1.959229296,171.860816584
399334130.204443,240509_235534939.jpg,487051.837,7039093.157,444.185,-0.992867641,-1.220019096,1.733861156,-173.612822492,-178.593446329,1.584055481,173.57487585
399334130.688243,240509_235535424.jpg,487061.718,7039093.912,444.384,-0.99594653,-1.290471504,1.204092496,-175.30090261,-178.614218609,1.091608839,175.274119306
399334131.172043,240509_235535909.jpg,487071.463,7039094.374,444.529,-0.997850286,-1.295811862,1.210961176,-176.910201692,-178.639749975,1.136610692,176.88299634
399334131.667344,240509_235536405.jpg,487081.386,7039094.578,444.613,-0.999077681,-1.007825432,0.903504691,-178.540878914,-178.968414011,0.875249367,178.525038813
399334132.162644,240509_235536902.jpg,487091.262,7039094.496,444.657,-0.999516724,-0.930604367,0.234853971,179.942083349,-179.068607372,0.234226359,-179.945889861
399334132.657944,240509_235537398.jpg,487101.054,7039094.173,444.624,-0.999257986,-0.759839958,0.825679933,178.961383189,-179.254058095,0.837141818,-178.972321301
399334133.153244,240509_235537894.jpg,487110.846,7039093.713,444.565,-0.999094433,-0.525870399,-0.303281282,178.344912695,-179.464382122,-0.288988047,-178.342153228
399334133.659845,240509_235538402.jpg,487120.764,7039093.17,444.445,-0.998875941,0.03195511,-0.419159728,177.977384755,179.984317144,-0.420943842,-177.977542245
399334134.166445,240509_235538909.jpg,487130.621,7039092.561,444.264,-0.998604967,0.391978607,-0.692962619,177.64060033,179.638469033,-0.709148459,-177.645182093
399334134.673045,240509_235539417.jpg,487140.44,7039091.906,444.037,-0.998354536,0.768787233,-1.163326914,177.482151377,179.284673724,-1.196076871,-177.497376817
399334135.179646,240509_235539924.jpg,487150.212,7039091.244,443.75,-0.998338445,1.220008261,-1.18391807,177.470716667,178.835135761,-1.236513812,-177.495844306
399334135.696346,240509_235540442.jpg,487160.172,7039090.557,443.416,-0.997926127,1.512776703,-1.931650106,177.396266042,178.577743036,-1.997194202,-177.44647207
399334136.213046,240509_235540960.jpg,487170.098,7039089.881,443.015,-0.998011618,2.138813199,-1.762813802,177.384433072,177.94515683,-1.856984534,-177.450560282
399334136.729747,240509_235541478.jpg,487180.05,7039089.188,442.585,-0.99744585,2.425772296,-2.61212887,177.383081108,177.69587393,-2.716704401,-177.492891599
399334137.246447,240509_235541995.jpg,487189.97,7039088.507,442.126,-0.997742325,2.739835395,-2.284717978,177.450221749,177.364825523,-2.400892697,-177.559965574
399334137.763147,240509_235542513.jpg,487199.901,7039087.803,441.675,-0.99772581,2.690053247,-2.136633712,177.304673902,177.413991924,-2.257705355,-177.405693657
399334138.279848,240509_235543031.jpg,487209.843,7039087.084,441.207,-0.997454377,2.806707274,-2.371035067,177.172581037,177.313732459,-2.502841163,-177.289230624
399334138.796548,240509_235543549.jpg,487219.776,7039086.337,440.766,-0.997742625,2.662027275,-1.938631643,177.17838489,177.437565577,-2.064695229,-177.269511026
399334139.313248,240509_235544066.jpg,487229.731,7039085.589,440.311,-0.997558483,2.546549307,-2.213440306,177.165829258,177.566510097,-2.333693464,-177.264484261
399334139.829949,240509_235544584.jpg,487239.689,7039084.847,439.857,-0.997532902,2.668089772,-2.218123983,177.139850167,177.446348051,-2.345314208,-177.243669096
399334140.346649,240509_235545102.jpg,487249.661,7039084.093,439.387,-0.997557415,2.546425794,-2.199545484,177.153642234,177.566462424,-2.320355129,-177.251704705
399334140.863349,240509_235545619.jpg,487259.665,7039083.327,438.886,-0.997430657,2.306355834,-2.339477266,177.118833086,177.814544537,-2.449683775,-177.212539137
399334141.368549,240509_235546126.jpg,487269.496,7039082.608,438.44,-0.997656818,2.686524108,-2.067068137,177.169122157,177.419543615,-2.194312252,-177.266912016
399334141.87375,240509_235546632.jpg,487279.381,7039081.913,438.014,-0.997702647,3.373232131,-2.23299492,177.354276331,176.733525185,-2.381640928,-177.487818805
399334142.37895,240509_235547138.jpg,487289.265,7039081.24,437.637,-0.998550276,3.663115762,-1.112845643,177.725285836,176.386200695,-1.255229434,-177.800424513
399334142.88415,240509_235547644.jpg,487299.193,7039080.611,437.36,-0.998804431,3.645052858,-0.850509211,177.995104683,176.38954293,-0.97618532,-178.052908746
399334143.389351,240509_235548150.jpg,487309.134,7039080.017,437.127,-0.998892616,3.404466485,-0.902341677,178.169837301,176.628585399,-1.009393854,-178.226328969
399334143.894551,240509_235548657.jpg,487319.067,7039079.473,436.873,-0.998490096,4.218708881,-1.083610515,177.626242397,175.832177334,-1.254581511,-177.71176063
399334144.399751,240509_235549163.jpg,487328.954,7039078.802,436.65,-0.99869198,3.865320524,-0.525057852,177.718088453,176.161625751,-0.67800266,-177.75852602
399334144.904952,240509_235549669.jpg,487338.839,7039078.181,436.45,-0.998840304,3.769268227,-0.961795288,178.107116761,176.267074955,-1.083987833,-178.17405444
399334145.410152,240509_235550175.jpg,487348.654,7039077.675,436.234,-0.999282727,4.203348814,-0.613362098,178.892924157,175.812385934,-0.693455431,-178.940780603
399334145.926052,240509_235550692.jpg,487358.629,7039077.302,436.103,-0.999521359,4.491643099,-0.008987823,179.811475611,175.511959472,-0.025034756,-179.81286031
399334146.441953,240509_235551209.jpg,487368.583,7039077.072,436.013,-0.999394991,4.262724162,-0.112890398,-179.07654095,175.739453103,-0.045179232,179.07061999
399334146.957853,240509_235551726.jpg,487378.49,7039077.063,435.923,-0.99841166,4.020571678,-0.026617709,-177.293402627,175.985975062,0.161786989,177.298093816
399334147.473753,240509_235552243.jpg,487388.349,7039077.34,435.835,-0.995884163,2.999573582,0.057825161,-175.10725768,177.019094855,0.31175091,175.116843319
399334147.999653,240509_235552770.jpg,487398.332,7039078.055,435.765,-0.991238656,2.75813982,-0.058321372,-172.616604349,177.259948477,0.295092948,172.622228948
399334148.525554,240509_235553297.jpg,487408.222,7039079.227,435.706,-0.981872849,2.490673201,-0.214398885,-169.217553567,177.515821087,0.254041798,169.218385823
399334149.051454,240509_235553824.jpg,487417.967,7039081.041,435.581,-0.971231796,3.717513763,-0.472343672,-166.3425409,176.279359371,0.417824477,166.340784072
399334149.577354,240509_235554351.jpg,487427.563,7039083.257,435.494,-0.961251942,3.791095997,0.402133588,-164.097750397,176.466297003,1.421848724,164.154842834
399334150.103255,240509_235554878.jpg,487437.093,7039085.803,435.453,-0.95079366,3.144080034,0.041208293,-162.034794538,177.024431117,1.00663511,162.062031118
399334150.629155,240509_235555405.jpg,487446.503,7039088.681,435.382,-0.941939859,3.01434609,0.122015889,-160.45651552,177.202465968,1.120880108,160.487050945
399334151.155055,240509_235555932.jpg,487455.857,7039091.779,435.306,-0.935636203,2.706867355,0.109692519,-159.403465913,177.507016361,1.052623745,159.428920382
399334151.680956,240509_235556458.jpg,487465.158,7039095.046,435.276,-0.928554937,2.224281861,0.269302012,-158.280195036,178.035312242,1.071020571,158.30373821
399334152.206856,240509_235556985.jpg,487474.398,7039098.536,435.22,-0.922109837,2.544312837,0.082548896,-157.301367535,177.686822889,1.055751953,157.324477648
399334152.732756,240509_235557512.jpg,487483.621,7039102.12,435.138,-0.91939606,1.891781625,-0.214988417,-156.902380963,178.177824102,0.542864388,156.907452064
399334153.258657,240509_235558039.jpg,487492.813,7039105.758,435.042,-0.916901392,1.431112422,0.424749415,-156.543210366,178.857956761,0.95719239,156.558002244
399334153.784557,240509_235558566.jpg,487502.022,7039109.497,434.988,-0.914459524,1.483483818,0.565946695,-156.196766234,178.87274992,1.114239822,156.214991937
399334154.310457,240509_235559093.jpg,487511.292,7039113.325,434.94,-0.913233429,1.639001374,0.348206614,-156.019314721,178.645804962,0.982151592,156.035852777
399334154.836358,240509_235559620.jpg,487520.624,7039117.217,434.877,-0.914239638,2.190474759,0.199200386,-156.160024233,178.078954965,1.065334443,156.181649639
399334155.352158,240509_235600137.jpg,487529.851,7039121.034,434.793,-0.91265946,2.402643408,0.402664276,-155.939283163,177.972087917,1.344601477,155.971463802
399334155.867958,240509_235600654.jpg,487539.177,7039124.914,434.737,-0.91077878,1.909413459,0.232613073,-155.674126905,178.357865907,0.996363808,155.692238172
399334156.373158,240509_235601160.jpg,487548.382,7039128.812,434.683,-0.909566155,2.083788729,0.154373511,-155.505346507,178.169784141,1.00231333,155.524124059
399334156.878359,240509_235601666.jpg,487557.674,7039132.747,434.622,-0.909327377,1.574963085,0.292543869,-155.473530121,178.690407176,0.91787933,155.487995822
399334157.383559,240509_235602172.jpg,487567.044,7039136.729,434.554,-0.909444801,1.580928428,0.732047502,-155.498350813,178.866512882,1.319238415,155.521425614
399334157.877659,240509_235602667.jpg,487576.319,7039140.662,434.525,-0.910702856,1.470358602,0.37166055,-155.665176756,178.815171188,0.942429273,155.679640639
399334158.37176,240509_235603163.jpg,487585.68,7039144.605,434.445,-0.913144111,1.69141063,0.221118541,-156.005299106,178.546575938,0.887802133,156.019782396
399334158.85486,240509_235603647.jpg,487594.94,7039148.399,434.363,-0.913865903,1.092922599,0.640093994,-156.114339484,179.261360433,1.025601756,156.126993104
399334159.33796,240509_235604131.jpg,487604.274,7039152.277,434.265,-0.914400569,1.678900045,0.267068898,-156.183472648,178.573778577,0.920209669,156.198794592
399334159.821061,240509_235604615.jpg,487613.676,7039156.143,434.177,-0.914434818,1.689075781,0.368590442,-156.189605907,178.605278553,1.016924012,156.207365323
399334160.293761,240509_235605088.jpg,487622.926,7039159.964,434.092,-0.91361311,2.010992935,0.347667798,-156.072902247,178.304673518,1.131060401,156.095685355
399334160.766461,240509_235605562.jpg,487632.201,7039163.82,434.021,-0.913272405,2.332981052,0.495552224,-156.027232027,178.071298232,1.397963125,156.060786202
399334161.239161,240509_235606036.jpg,487641.53,7039167.632,434.011,-0.914217233,1.321553191,0.554832782,-156.162115169,179.017006609,1.039379668,156.177370424
399334192.35268,240509_235637211.jpg,488305.155,7039144.943,443.061,-0.975776013,3.313019994,1.15332129,-167.53726739,177.015041367,1.836242609,167.618331157
399334192.81808,240509_235637677.jpg,488314.92,7039146.836,443.12,-0.975505624,3.072105137,0.977112842,-167.4509382,177.215044705,1.617097546,167.516334136
399334193.283481,240509_235638143.jpg,488324.69,7039148.772,443.161,-0.9746528,3.222696407,0.798837077,-167.215705144,177.03565053,1.488188452,167.276579254
399334193.748881,240509_235638610.jpg,488334.467,7039150.714,443.204,-0.97396329,2.576926347,0.687203107,-167.032009732,177.64484209,1.244826222,167.0729695
399334194.214281,240509_235639076.jpg,488344.231,7039152.711,443.259,-0.97302789,2.57072545,1.071073805,-166.820254163,177.742562667,1.625218878,166.876195845
399334194.679682,240509_235639542.jpg,488354.005,7039154.765,443.295,-0.972236674,2.841947023,0.707523787,-166.599100172,177.401204524,1.34351072,166.647034417
399334195.145082,240509_235640008.jpg,488363.748,7039156.872,443.33,-0.970628793,3.314852697,1.061954226,-166.229282013,177.034357801,1.815786592,166.306887609
399334195.610482,240509_235640475.jpg,488373.484,7039159.001,443.412,-0.968989682,3.013438319,1.033678963,-165.83784627,177.332310729,1.735305256,165.905322486
399334196.075882,240509_235640941.jpg,488383.196,7039161.236,443.442,-0.967473373,3.664272557,0.841235782,-165.474661038,176.665204785,1.728680476,165.551776413
399334196.541283,240509_235641407.jpg,488392.894,7039163.488,443.496,-0.965373805,3.053095278,0.640829626,-164.992612427,177.218755348,1.406028899,165.043732915
399334197.006683,240509_235641874.jpg,488402.54,7039165.877,443.542,-0.962317571,3.671452638,0.808746809,-164.337829131,176.684514299,1.765216407,164.41472452
399334197.472083,240509_235642340.jpg,488412.143,7039168.347,443.579,-0.957991906,3.50637191,1.260085361,-163.471461212,176.997373153,2.200062913,163.567546583
399334197.937484,240509_235642806.jpg,488421.703,7039170.964,443.681,-0.953543276,3.448327697,1.431591451,-162.610162954,177.137089407,2.391004472,162.712847781
399334198.402884,240509_235643273.jpg,488431.217,7039173.686,443.804,-0.948408109,2.683622929,1.425717486,-161.650119365,177.902155856,2.193555832,161.723535949
399334198.879884,240509_235643751.jpg,488440.888,7039176.64,443.947,-0.94213753,2.159641072,1.694821908,-160.561070083,178.527885923,2.312732727,160.622580209
399334199.356884,240509_235644229.jpg,488450.458,7039179.822,444.115,-0.936172307,2.749219891,1.761023681,-159.563336554,178.038439271,2.60504043,159.650025326
399334199.833885,240509_235644707.jpg,488459.919,7039183.136,444.395,-0.931133114,3.12559044,3.019654552,-158.886515285,178.168318208,3.935243768,159.031556875
399334200.310885,240509_235645185.jpg,488469.367,7039186.516,444.754,-0.927096891,2.577144064,2.338300228,-158.172746497,178.475876784,3.123342745,158.266687756
399334200.787885,240509_235645662.jpg,488478.704,7039190.028,445.122,-0.921505251,2.521901842,2.304453893,-157.322287502,178.560518002,3.093237265,157.411672891
399334201.264885,240509_235646140.jpg,488487.933,7039193.61,445.556,-0.917229651,1.98696335,3.610958069,-156.851419345,179.590899317,4.09552668,156.928398698
399334201.741886,240509_235646618.jpg,488497.099,7039197.259,446.096,-0.914092634,1.701100377,4.053697234,-156.465205112,-179.942075032,4.389939777,156.522888005
399334202.234086,240509_235647112.jpg,488506.49,7039201.079,446.73,-0.91247065,1.671948504,3.70251747,-156.17894207,179.964934642,4.056894325,156.233949626
399334202.726286,240509_235647605.jpg,488515.723,7039204.975,447.344,-0.906995399,3.130902705,5.033590597,-155.634941263,179.216781977,5.867450789,155.812262256
399334203.228887,240509_235648108.jpg,488525.085,7039208.915,447.988,-0.906046738,2.446736509,4.717672847,-155.443970488,179.731182765,5.300331902,155.556817531
399334203.731487,240509_235648612.jpg,488534.283,7039212.835,448.689,-0.909535647,2.603595948,4.501084595,-155.892383597,179.457484965,5.164282842,156.018796397
399334204.245187,240509_235649127.jpg,488543.565,7039216.669,449.391,-0.91833736,2.729878253,4.347084481,-157.134807449,179.168803523,5.05828714,157.274766006
399334204.769888,240509_235649652.jpg,488552.961,7039220.244,450.075,-0.929945455,2.145922438,4.925480466,-159.040263725,179.754556376,5.359796599,159.143670635
399334205.305688,240509_235650189.jpg,488562.571,7039223.445,450.755,-0.943448764,0.399633841,4.300618204,-161.184034459,-178.98960255,4.194130908,161.161810618
399334205.840188,240509_235650725.jpg,488572.131,7039226.304,451.348,-0.958105678,0.054327567,3.641112188,-163.841973385,-179.037373272,3.507440877,163.814053074
399334206.385189,240509_235651271.jpg,488581.926,7039228.835,451.691,-0.974567852,3.228626846,2.200685093,-167.356328555,177.330216254,2.847047619,167.484491812
399334206.930189,240509_235651817.jpg,488591.728,7039230.579,452.073,-0.982203948,1.533532833,3.441655943,-169.880787667,179.094170972,3.651939159,169.955513242
399334207.475189,240509_235652363.jpg,488601.546,7039231.849,452.556,-0.99018234,-0.160404376,3.249933394,-172.860750624,-179.435426204,3.200196767,172.840307461
399334208.03229,240509_235652921.jpg,488611.552,7039232.56,452.986,-0.996528558,-1.932846548,2.632193366,-176.425201265,-177.904627757,2.501034296,176.335035396
399334208.58939,240509_235653480.jpg,488621.565,7039232.682,453.23,-0.999311747,-3.28642101,1.128240017,-179.6475589,-176.706372411,1.103603947,179.583512187
399334209.14649,240509_235654038.jpg,488631.523,7039232.27,453.296,-0.997783533,-3.33150962,0.77400536,176.707777278,-176.718235026,0.960344881,-176.757741712
